2.454,4.644,2.5,1.000,1.500,0.350,0.010,3.000
2.338,4.516,2.5,1.000,1.500,0.350,0.010,3.000
2.185,4.324,2.5,1.000,1.500,0.350,0.010,3.000
2.038,4.113,2.5,1.000,1.500,0.350,0.010,3.000
1.903,3.915,3.0,1.000,1.500,0.350,0.010,3.000
1.743,3.660,3.0,0.700,1.000,0.200,0.010,4.000
1.596,3.396,3.138,0.700,1.000,0.200,0.010,4.000
1.423,3.242,3.265,0.700,1.000,0.200,0.010,4.000
1.295,3.127,3.386,0.700,1.000,0.200,0.010,4.000
1.180,3.057,3.498,0.700,1.000,0.200,0.010,4.000
1.039,2.942,3.962,0.700,1.000,0.200,0.010,4.000
0.898,2.890,4.068,0.700,1.000,0.200,0.010,4.000
0.790,2.826,3.937,0.700,1.000,0.200,0.010,4.000
0.636,2.762,3.842,0.700,1.000,0.200,0.010,4.000
0.470,2.711,3.784,0.700,1.000,0.200,0.010,4.000
0.316,2.66,3.725,0.700,1.000,0.200,0.010,4.000
0.162,2.628,3.705,0.700,1.000,0.200,0.010,4.000
-0.055,2.577,3.767,0.700,1.000,0.200,0.010,4.000
-0.228,2.532,5.0,0.700,1.000,0.200,0.010,4.000
-0.427,2.494,7.0,0.700,1.000,0.200,0.010,4.000
-0.651,2.462,9.0,0.900,1.000,0.100,0.010,5.000
-0.862,2.442,11.0,0.900,1.000,0.100,0.010,5.000
-1.078,2.436,12,0.900,1.000,0.100,0.010,5.000
-1.284,2.423,12.0,0.900,1.000,0.100,0.010,5.000
-1.470,2.43,12.0,0.900,1.000,0.100,0.010,5.000
-1.681,2.44,12.0,0.900,1.000,0.100,0.010,5.000
-1.869,2.45,12.0,0.900,1.000,0.100,0.010,5.000
-2.047,2.46,12.0,0.900,1.000,0.100,0.010,5.000
-2.219,2.47,10.0,0.900,1.000,0.100,0.010,5.000
-2.450,2.48,9.0,0.900,1.000,0.100,0.010,5.000
-2.644,2.49,7.0,0.900,1.000,0.100,0.010,5.000
-2.847,2.5,6.0,0.700,1.500,0.100,0.010,6.000
-3.028,2.5,5.0,0.700,1.500,0.100,0.010,6.000
-3.220,2.5,4.491,0.700,1.500,0.100,0.010,6.000
-3.442,2.5,4.349,0.700,1.500,0.100,0.010,6.000
-3.623,2.5,4.222,0.700,1.500,0.100,0.010,6.000
-3.784,2.5,4.108,0.700,1.500,0.100,0.010,6.000
-3.987,2.5,4.007,0.700,1.500,0.100,0.010,6.000
-4.165,2.5,3.918,0.700,1.500,0.100,0.010,6.000
-4.350,2.5,3.844,0.800,1.500,0.350,0.010,7.000
-4.560,2.5,3.781,0.800,1.500,0.350,0.010,7.000
-4.788,2.5,3.727,0.800,1.500,0.350,0.010,7.000
-4.960,2.48,3.674,0.800,1.500,0.350,0.010,7.000
-5.150,2.42,3.620,0.800,1.500,0.350,0.010,7.000
-5.334,2.348,3.567,0.800,1.500,0.350,0.010,7.000
-5.503,2.246,3.503,0.800,1.500,0.350,0.010,7.000
-5.664,2.126,3.431,0.800,1.500,0.350,0.010,7.000
-5.810,1.991,3.342,0.800,1.500,0.350,0.010,7.000
-5.941,1.843,3.237,0.800,1.500,0.350,0.010,7.000
-6.057,1.678,3.115,0.800,1.500,0.350,0.010,7.000
-6.151,1.503,2.971,0.800,1.500,0.350,0.010,7.000
-6.219,1.318,2.807,0.800,1.500,0.350,0.010,7.000
-6.257,1.122,2.595,0.800,1.500,0.350,0.010,7.000
-6.248,0.925,2.320,0.800,1.500,0.350,0.010,7.000
-6.240,0.736,2.312,0.800,1.500,0.350,0.010,7.000
-6.177,0.548,2.304,1.000,1.500,0.350,0.010,0.000
-6.080,0.383,2.572,1.000,1.500,0.350,0.010,0.000
-5.958,0.221,2.779,1.000,1.500,0.350,0.010,0.000
-5.823,0.072,2.953,1.000,1.500,0.350,0.010,0.000
-5.676,-0.065,3.105,1.000,1.500,0.350,0.010,0.000
-5.520,-0.187,3.241,1.000,1.500,0.350,0.010,0.000
-5.351,-0.295,3.354,1.000,1.500,0.350,0.010,0.000
-5.175,-0.384,3.422,1.000,1.500,0.350,0.010,0.000
-4.989,-0.454,3.459,1.000,1.500,0.350,0.010,0.000
-4.798,-0.505,3.498,1.000,1.500,0.350,0.010,0.000
-4.602,-0.539,3.554,1.000,2.000,0.200,0.010,1.000
-4.404,-0.558,6.0,1.000,2.000,0.200,0.010,1.000
-4.206,-0.565,8.0,1.000,2.000,0.200,0.010,1.000
-4.007,-0.564,10.0,1.000,2.000,0.200,0.010,1.000
-3.808,-0.558,12.0,1.000,2.000,0.200,0.010,1.000
-3.609,-0.550,12.0,1.000,2.000,0.200,0.010,1.000
-3.411,-0.541,12.0,1.000,2.000,0.200,0.010,1.000
-3.212,-0.533,12.0,1.000,2.000,0.200,0.010,1.000
-3.013,-0.526,12.0,1.000,2.000,0.200,0.010,1.000
-2.815,-0.519,12.0,1.000,2.000,0.200,0.010,1.000
-2.616,-0.514,10.0,1.000,2.000,0.200,0.010,1.000
